ID,MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,label
5190,1.999998639,101.9999961,1.56E-05,2.000372311,101.9992516,0.002993232,2.072066514,101.8608786,0.537132483,3.474064848,98.10019815,110.1832512,26.93420793,93.43071682,257.317157,1.999998639,101.9999961,1.56E-05,2.000372311,101.9992516,0.002993232,2.072066514,101.8608786,0.537132483,3.474064848,98.10019815,110.1832512,26.93420793,93.43071682,257.317157,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,1.82E-12,0,0,1.071663314,102,0,144.2497834,0,7.62E-33,0,4.219346366,102,1.91E-06,144.2497834,5.14E-12,3.68E-30,1.01E-18,1,39.02467799,0,1,39.02467799,0,1,39.02467799,2.27E-13,1.071663314,39.0247316,8.54E-07,4.219346366,39.02517806,0.001748453,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,1.82E-12,0,0,1.071663314,102,0,144.2497834,0,7.62E-33,0,4.219346366,102,1.91E-06,144.2497834,5.14E-12,3.68E-30,1.01E-18,1
51282,177.7006747,74.03672546,0.880062859,281.9731179,74.04346881,1.041491554,761.0946284,74.04639939,1.129012793,2047.241059,74.05489994,1.40767256,2332.980067,74.05715557,1.475006663,177.7006747,74.03672546,0.880062859,281.9731179,74.04346881,1.041491554,761.0946284,74.04639939,1.129012793,2047.241059,74.05489994,1.40767256,2332.980067,74.05715557,1.475006663,177.4287518,74,0,95.26804291,4.55E-13,-4.18E-28,0,281.4622177,74,3.30E-06,95.26804291,1.10E-11,1.26E-27,3.28E-16,759.5535087,74,2.13E-06,95.26804291,4.57E-12,-3.65E-27,-2.54E-15,2041.56543,74,6.11E-06,95.26804291,3.82E-11,-7.76E-28,-4.44E-17,2326.12956,74,7.81E-06,95.26804291,6.22E-11,1.23E-26,4.49E-16,177.4287518,3.412287427,5136110366,281.4622177,777.7066613,1.17116E+12,759.5535087,104244.5744,1.56973E+14,2041.56543,549437.2736,8.27104E+14,2326.12956,628600.15,9.46223E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
10010,1.999605109,102,3.64E-12,1.999763046,102,7.27E-09,2.000129109,101.9957472,0.178131039,3.284957966,94.13428121,252.5753203,29.97974855,91.28748756,311.2896894,1.999605109,102,3.64E-12,1.999763046,102,7.27E-09,2.000129109,101.9957472,0.178131039,3.284957966,94.13428121,252.5753203,29.97974855,91.28748756,311.2896894,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,1.46E-156,8.03E-145,1.071699757,102,0,144.2497834,1.82E-12,-4.80E-62,0,4.2067898,102,2.34E-06,144.2497834,5.75E-12,-1.18E-28,-3.74E-17,1,39.01820087,0,1,39.01820087,0,1,39.01820087,2.27E-13,1.071699757,39.01789207,0.000135817,4.2067898,39.17882789,6.245452719,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,1.46E-156,8.03E-145,1.071699757,102,0,144.2497834,1.82E-12,-4.80E-62,0,4.2067898,102,2.34E-06,144.2497834,5.75E-12,-1.18E-28,-3.74E-17,1
57374,174.729978,74.00468454,0.112407132,286.4889347,74.01231581,0.295445351,841.9016612,74.03050462,1.225948618,5277.893886,74.09142141,15.18516474,8037.170044,74.09783081,16.58037113,174.729978,74.00468454,0.112407132,286.4889347,74.01231581,0.295445351,841.9016612,74.03050462,1.225948618,5277.893886,74.09142141,15.18516474,8037.170044,74.09783081,16.58037113,174.6958725,74,2.52E-06,95.26804291,6.76E-12,-1.48E-28,-3.90E-17,286.3419212,74,3.44E-05,95.26804291,1.18E-09,3.16E-24,3.94E-14,840.8949172,73.99996824,0.021086762,95.26801824,0.000444652,-1.49E-18,-5.24E-11,5266.139694,73.99734776,0.192676632,95.26598278,0.037124284,3.61E-16,3.50E-10,8017.435088,73.99674225,0.213536491,95.26551246,0.045597833,-1.73E-15,-1.17E-09,174.6958725,0.001683323,1.67E-05,286.3419212,0.001705081,204.0469543,840.8949172,52.89454422,79652047363,5266.139694,100772.4255,1.51744E+14,8017.435088,169226.4319,2.54812E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
93974,168.1915854,74.00701203,0.452729853,272.8758595,74.01282212,0.769342123,783.5805722,74.0381688,3.95121992,6729.071628,74.13644822,40.82732662,33494.38199,74.29897421,183.3647072,168.1915854,74.00701203,0.452729853,272.8758595,74.01282212,0.769342123,783.5805722,74.0381688,3.95121992,6729.071628,74.13644822,40.82732662,33494.38199,74.29897421,183.3647072,168.0899796,73.99250891,0.323757751,95.26222428,0.104819081,-4.01E-16,-4.60E-10,272.592677,73.98789433,0.411500778,95.25864006,0.16933289,-8.34E-16,-1.74E-09,782.304405,73.98894538,0.393246144,95.25945642,0.15464253,6.33E-16,9.02E-10,6707.485768,73.99745721,0.188660079,95.2660678,0.035592625,1.02E-16,1.71E-10,33389.68221,73.99814868,0.160981577,95.26660489,0.025915068,-1.55E-16,-8.30E-11,168.0899796,0.001760137,2.38E-05,272.592677,0.001793859,2.67E-05,782.304405,0.001869406,8.40E-05,6707.485768,508.3216314,7.65485E+11,33389.68221,24528.8754,3.69378E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.02113519,74,9.54E-07,95.26804291,9.09E-13,0,0,1.679987009,74,0,95.26804291,0,0,0,0
54970,135.1956572,74.00776042,0.186990903,247.400793,74.01703697,0.522734573,795.1469646,74.07031897,10.98088926,4248.979342,74.12601832,24.53726086,5832.591054,74.12209479,23.11318835,135.1956572,74.00776042,0.186990903,247.400793,74.01703697,0.522734573,795.1469646,74.07031897,10.98088926,4248.979342,74.12601832,24.53726086,5832.591054,74.12209479,23.11318835,135.1519592,74,6.35E-05,95.26804291,4.03E-09,5.25E-24,3.70E-14,247.2297436,73.99999945,0.002774039,95.26804248,7.70E-06,7.22E-20,0,793.9413671,73.99940293,0.091425809,95.26757913,0.008358678,-3.31E-17,-1.90E-10,4237.802425,73.99560578,0.247991593,95.26462971,0.06149983,2.20E-15,2.49E-09,5816.325981,73.99537836,0.254325676,95.26445307,0.06468155,-1.28E-15,-9.63E-10,135.1519592,0.002322731,0.664440727,247.2297436,0.00289961,1321479.69,793.9413671,994.3353081,1.49738E+12,4237.802425,166959.6733,2.51399E+14,5816.325981,240074.8855,3.61475E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
56718,193.068362,74.00639436,0.153423688,304.6667673,74.01482897,0.3558528,849.5588811,74.03512795,1.922365759,5028.956476,74.09901138,17.13111608,7442.304338,74.10326027,17.96996664,193.068362,74.00639436,0.153423688,304.6667673,74.01482897,0.3558528,849.5588811,74.03512795,1.922365759,5028.956476,74.09901138,17.13111608,7442.304338,74.10326027,17.96996664,193.0169225,74,9.54E-07,95.26804291,1.64E-12,1.98E-27,1.78E-15,304.4785304,74,0.000109382,95.26804291,1.20E-08,3.31E-23,9.17E-14,848.4549872,73.99993063,0.031163707,95.26798903,0.000971177,-6.46E-18,-9.72E-11,5017.246742,73.9969873,0.205350255,95.2657028,0.042168727,6.78E-16,6.27E-10,7423.413911,73.99645366,0.222791873,95.26528829,0.049636219,-1.64E-15,-1.13E-09,193.0169225,0.001583368,6.68E-05,304.4785304,0.001631999,2053.801234,848.4549872,115.5268027,1.73971E+11,5017.246742,114468.3165,1.72366E+14,7423.413911,184217.8206,2.77382E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
50630,158.3135668,74.06684706,1.599896203,257.5381686,74.06360833,1.524144557,688.2674451,74.0550332,1.361274435,1539.3221,74.0626848,1.634694925,1697.152796,74.0649862,1.703084193,158.3135668,74.06684706,1.599896203,257.5381686,74.06360833,1.524144557,688.2674451,74.0550332,1.361274435,1539.3221,74.0626848,1.634694925,1697.152796,74.0649862,1.703084193,157.8725878,74,2.13E-06,95.26804291,6.12E-12,2.50E-27,5.79E-16,256.8534694,74,2.13E-06,95.26804291,6.43E-12,-8.16E-28,-1.79E-16,686.5332553,74,2.70E-06,95.26804291,1.71E-11,3.19E-27,3.01E-16,1534.225761,74,4.16E-06,95.26804291,1.76E-11,-2.46E-27,-3.32E-16,1691.25229,74,6.25E-06,95.26804291,3.97E-11,1.08E-26,6.59E-16,157.8725878,215.1581969,3.24007E+11,256.8534694,9551.49258,1.43836E+13,686.5332553,258101.6597,3.88612E+14,1534.225761,792457.9106,1.19275E+15,1691.25229,871562.2034,1.31174E+15,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
59588,88.75570683,83.95675863,8207.511232,98.83710622,85.47520871,9421.780476,253.9243115,79.85233795,4777.849238,5077.923138,74.40806358,281.5253967,9844.591405,74.26012377,154.695865,88.75570683,83.95675863,8207.511232,98.83710622,85.47520871,9421.780476,253.9243115,79.85233795,4777.849238,5077.923138,74.40806358,281.5253967,9844.591405,74.26012377,154.695865,87.66527215,74,2.13E-06,95.26804291,4.90E-12,2.30E-31,8.00E-20,97.33904644,74,1.35E-06,95.26804291,2.03E-12,-5.73E-30,-4.46E-18,251.199859,73.99999866,0.004328568,95.26804187,1.87E-05,3.59E-20,4.65E-12,5063.662168,73.99821912,0.157889647,95.26665961,0.024929141,1.84E-16,6.53E-10,9817.853034,73.99745355,0.188795799,95.26606495,0.035643854,-1.87E-15,-9.06E-10,87.66527215,0.019053997,0.044346833,97.33904644,0.020650246,0.049506897,251.199859,2.239313068,3356329589,5063.662168,67664.97124,1.01893E+14,9817.853034,132277.6827,1.99181E+14,1.000036609,74,9.54E-07,74,9.09E-13,0,0,1.002178486,74,0,74,0,0,0,1.1296338,74,1.35E-06,74,1.82E-12,0,0,1.815214368,74,9.54E-07,74,9.09E-13,0,0,1.97977687,74,9.54E-07,74,9.09E-13,0,0,0
55884,175.3501198,74.03061745,0.733883999,285.1607302,74.03829589,0.921440846,827.3146527,74.0547491,4.326931043,4677.710204,74.11229993,20.22519294,6678.626894,74.11261611,20.13873505,175.3501198,74.03061745,0.733883999,285.1607302,74.03829589,0.921440846,827.3146527,74.0547491,4.326931043,4677.710204,74.11229993,20.22519294,6678.626894,74.11261611,20.13873505,175.126421,74,6.18E-06,95.26804291,3.86E-11,1.61E-27,1.11E-16,284.7058859,73.99999998,0.000506788,95.2680429,2.57E-07,4.58E-22,3.25E-13,825.8067512,73.99980627,0.052078066,95.26789243,0.002712125,-2.14E-17,-1.44E-10,4665.809899,73.99641969,0.223856081,95.26526191,0.050111545,1.27E-15,1.25E-09,6660.550642,73.99600776,0.236379888,95.26494195,0.055875452,-1.50E-15,-1.22E-09,175.126421,0.001679511,0.002260975,284.7058859,0.001743359,44107.60293,825.8067512,322.6220099,4.85838E+11,4665.809899,136034.8582,2.04838E+14,6660.550642,207380.4587,3.12254E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
29477,3.999738904,102,1.82E-12,3.999843339,102,0,3.999967351,101.9998001,0.008372651,5.108168425,97.83895783,149.3535395,31.53565739,92.30048519,291.1085565,3.999738904,102,1.82E-12,3.999843339,102,0,3.999967351,101.9998001,0.008372651,5.108168425,97.83895783,149.3535395,31.53565739,92.30048519,291.1085565,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,-8.11E-40,-4.46E-28,1.071205836,102,0,144.2497834,0,-1.87E-92,0,4.2190099,102,1.91E-06,144.2497834,4.07E-12,6.28E-29,2.44E-17,1,39.11920118,0,1,39.11920118,0,1,39.11920118,2.27E-13,1.071205836,39.11103847,0.002118879,4.2190099,39.02898584,0.06921552,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.35E-06,144.2497834,2.57E-12,-8.11E-40,-4.46E-28,1.071205836,102,0,144.2497834,0,-1.87E-92,0,4.2190099,102,1.91E-06,144.2497834,4.07E-12,6.28E-29,2.44E-17,1
50699,168.7290013,74.04333132,1.038097054,269.2172408,74.04874022,1.168608504,706.0713846,74.04982091,1.232605387,1596.761242,74.05998457,1.564440419,1764.876188,74.06244629,1.636679678,168.7290013,74.04333132,1.038097054,269.2172408,74.04874022,1.168608504,706.0713846,74.04982091,1.232605387,1596.761242,74.05998457,1.564440419,1764.876188,74.06244629,1.636679678,168.4243457,74,1.65E-06,95.26804291,6.10E-12,1.17E-27,3.04E-16,268.6687938,74,2.70E-06,95.26804291,1.06E-11,5.01E-28,6.68E-17,704.4608321,74,1.35E-06,95.26804291,1.42E-11,3.54E-27,6.98E-16,1591.702458,74,4.16E-06,95.26804291,1.75E-11,-2.47E-27,-3.60E-16,1758.980044,74,6.54E-06,95.26804291,4.37E-11,1.11E-26,5.65E-16,168.4243457,139.3325785,2.0982E+11,268.6687938,7314.324531,1.10147E+13,704.4608321,233600.5041,3.51728E+14,1591.702458,758213.3274,1.14123E+15,1758.980044,837383.9949,1.26033E+15,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
98157,177.2605751,74.13253007,3.163157506,284.9895587,74.09282041,2.219074236,817.4610276,74.05725953,1.386699784,7257.195639,74.0959609,22.96513585,35867.4075,74.27021721,162.6565987,177.2605751,74.13253007,3.163157506,284.9895587,74.09282041,2.219074236,817.4610276,74.05725953,1.386699784,7257.195639,74.0959609,22.96513585,35867.4075,74.27021721,162.6565987,176.2817269,74,2.52E-06,95.26804291,1.26E-11,-9.17E-27,-1.10E-15,283.8873567,74,0.00016056,95.26804291,2.58E-08,-8.24E-23,-3.11E-13,815.5105555,73.99994262,0.028342564,95.26799834,0.000803301,6.70E-18,1.75E-10,7238.070894,73.99860178,0.13990374,95.26695684,0.019573056,1.68E-16,1.03E-09,35760.22834,73.99835931,0.151548539,95.2667685,0.02296696,2.62E-16,1.69E-10,176.2817269,0.001666481,1.54E-05,283.8873567,0.001717444,2.06E-05,815.5105555,0.001779213,2.66E-05,7238.070894,279.513614,4.2092E+11,35760.22834,21738.13404,3.27353E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.020610915,74,0,95.26804291,0,0,0,1.678281119,74,0,95.26804291,0,0,0,0
62844,171.6971412,74.02247968,0.546541412,282.7918131,74.03180644,1.160233218,814.7133407,74.1386113,70.93420681,5863.68948,74.65482434,478.4623967,12587.14543,74.4881234,339.9716445,171.6971412,74.02247968,0.546541412,282.7918131,74.03180644,1.160233218,814.7133407,74.1386113,70.93420681,5863.68948,74.65482434,478.4623967,12587.14543,74.4881234,339.9716445,171.5347604,74,2.52E-06,95.26804291,6.93E-12,2.13E-27,5.10E-16,282.3999069,74,5.31E-06,95.26804291,3.17E-11,-1.57E-26,-7.77E-16,812.667528,74,0.000234536,95.26804291,5.50E-08,-7.28E-22,-8.02E-13,5841.95536,73.99903107,0.116465063,95.26729029,0.013564111,3.94E-16,8.87E-10,12545.11403,73.99809781,0.163177732,95.26656538,0.026626972,-1.89E-15,-1.74E-09,171.5347604,0.001709939,1.35E-05,282.3999069,0.001720559,1.43E-05,812.667528,0.008350096,9851321.405,5841.95536,36814.82512,5.54386E+13,12545.11403,98810.64361,1.48791E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
48947,1.000001632,98.00000653,2.61E-05,1.000641516,98.00256442,0.010251104,1.252183051,98.80557787,2.573393615,5.38831151,99.16796174,78.72280317,31.25114623,94.02742576,244.6960362,1.000001632,98.00000653,2.61E-05,1.000641516,98.00256442,0.010251104,1.252183051,98.80557787,2.573393615,5.38831151,99.16796174,78.72280317,31.25114623,94.02742576,244.6960362,1,98,0,114.90866,4.19E-05,2.14E-50,0,1,98,0,114.9092551,0.043354983,3.82E-29,0,1.000000031,97.99999887,0.006547973,115.5108489,42.21223683,6.42E-08,1.51E-06,1.396166548,91.07014041,14.67350369,117.1042395,395.7358381,15.58363507,0.058283086,10.72180384,78.86152761,18.97017392,110.2524922,512.8890561,69.2313729,0.190906272,1,25.00546694,0,1,25.00546694,0,1.000000031,25.00546633,1.20E-05,1.396166548,20.65475063,59.23899964,10.72180384,17.47486505,4564498453,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,3.64E-12,1.35E-227,0,1.141555018,98,0,138.5929291,3.64E-12,-4.85E-30,0,5.306125156,98,0,138.5929291,1.82E-12,1.80E-29,0,1
63905,183.1431369,74.05139481,1.23084841,297.3196007,74.05134553,1.238818501,852.1745556,74.07297132,20.44951599,6178.857938,74.5562932,401.3180907,13486.5734,74.45349411,313.4863876,183.1431369,74.05139481,1.23084841,297.3196007,74.05134553,1.238818501,852.1745556,74.07297132,20.44951599,6178.857938,74.5562932,401.3180907,13486.5734,74.45349411,313.4863876,182.7509417,74,2.52E-06,95.26804291,6.38E-12,1.37E-27,8.02E-16,296.6831012,74,3.69E-06,95.26804291,1.96E-11,-5.73E-27,-4.13E-16,850.3529132,74,0.00012343,95.26804291,1.52E-08,-1.17E-22,-2.56E-13,6157.764558,73.99918799,0.106618389,95.26741218,0.011367481,3.21E-16,0,13443.07103,73.99824676,0.156659923,95.26668108,0.024542331,-1.76E-15,-1.63E-09,182.7509417,0.001600874,1.03E-05,296.6831012,0.001635603,1.16E-05,850.3529132,0.003518453,2723560.185,6157.764558,30852.52967,4.64603E+13,13443.07103,91073.73265,1.37141E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
26420,1,98,0,1,98,0,1.00000003,97.99999893,4.08E-05,1.912830488,95.02994727,153.4212744,27.78290593,92.72263482,274.3275715,1,98,0,1,98,0,1.00000003,97.99999893,4.08E-05,1.912830488,95.02994727,153.4212744,27.78290593,92.72263482,274.3275715,1,98,0,114.90866,4.19E-05,8.03E-88,0,1,98,0,114.9092551,0.043351651,1.34E-51,0,1.000000029,97.99999893,0.006385328,115.5108949,42.21533231,-6.75E-14,-1.63E-12,1.350589446,92.12836254,13.73484972,119.0371274,395.7532565,-11.44004821,-0.044655785,10.93241779,78.44932977,18.98428887,109.5668543,507.1898871,-2.331616587,-0.006501478,1,25.07790208,0,1,25.07790208,0,1.000000029,25.07790151,1.14E-05,1.350589446,21.88760298,53.1682622,10.93241779,14.1557571,91.56942372,1,98,0,138.5929291,0,0,0,1,98,0,138.5929291,0,0,0,1.000000001,98,0,138.5929291,0,1.13E-236,0,1.14190072,98,1.35E-06,138.5929291,1.82E-12,3.99E-48,0,5.303561231,98,1.35E-06,138.5929291,1.82E-12,6.04E-29,0,1
51810,177.2437888,73.8847558,3.432684894,285.2949361,73.91835478,3.055887379,790.8167465,73.98568067,2.023223755,2429.557866,74.03025192,1.662995789,2844.129847,74.03533432,1.680817965,177.2437888,73.8847558,3.432684894,285.2949361,73.91835478,3.055887379,790.8167465,73.98568067,2.023223755,2429.557866,74.03025192,1.662995789,2844.129847,74.03533432,1.680817965,175.8870367,73.91491448,1.08809824,95.20196732,1.183957779,-5.15E-15,-2.12E-09,283.3744637,73.93215901,0.972199321,95.21535661,0.94517152,5.63E-15,3.04E-09,787.4661273,73.96863323,0.661929662,95.24368064,0.438150877,1.01E-15,3.79E-10,2421.290529,73.98858004,0.399686133,95.25917266,0.159749005,7.25E-15,5.38E-09,2834.328944,73.9901335,0.3715288,95.26037925,0.138033649,-8.45E-16,-8.18E-10,175.8870367,0.131866396,196061993.7,283.3744637,108.3084867,1.63101E+11,787.4661273,52236.46037,7.86609E+13,2421.290529,433904.2427,6.53234E+14,2834.328944,512523.8347,7.71554E+14,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
5543,3.96262029,102,1.82E-12,3.97740266,102,0,3.992410753,101.9999997,1.14E-06,4.748297422,100.5611359,50.28562456,29.90660907,93.99661926,249.001993,3.96262029,102,1.82E-12,3.97740266,102,0,3.992410753,101.9999997,1.14E-06,4.748297422,100.5611359,50.28562456,29.90660907,93.99661926,249.001993,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.03E-146,0,1.071643048,102,1.91E-06,144.2497834,3.64E-12,4.23E-34,0,4.219854449,102,1.91E-06,144.2497834,5.14E-12,-4.24E-28,-1.17E-16,1,39.02782893,0,1,39.02782893,0,1,39.02782893,2.27E-13,1.071643048,39.0285395,8.39E-06,4.219854449,39.02009529,0.092132838,1,102,0,144.2497834,0,0,0,1,102,0,144.2497834,0,0,0,1,102,1.91E-06,144.2497834,3.64E-12,1.03E-146,0,1.071643048,102,1.91E-06,144.2497834,3.64E-12,4.23E-34,0,4.219854449,102,1.91E-06,144.2497834,5.14E-12,-4.24E-28,-1.17E-16,1
73096,140.1178271,74.00536121,0.128640318,248.3781061,74.01349935,0.32380225,797.3547696,74.02979427,0.934031202,7567.542992,74.44242736,315.8725175,20761.30637,74.51924384,370.2773146,140.1178271,74.00536121,0.128640318,248.3781061,74.01349935,0.32380225,797.3547696,74.02979427,0.934031202,7567.542992,74.44242736,315.8725175,20761.30637,74.51924384,370.2773146,140.0865271,74,9.54E-07,95.26804291,1.29E-12,1.55E-27,1.70E-15,248.2384001,74,1.35E-06,95.26804291,4.48E-12,5.73E-27,2.10E-15,796.3705073,73.99999859,0.004442607,95.26804182,1.97E-05,2.30E-19,1.50E-11,7544.643958,73.99906024,0.114698294,95.26731295,0.013155699,1.04E-16,1.94E-10,20692.65314,73.99836558,0.151258854,95.26677337,0.022879241,-4.09E-16,-2.62E-10,140.0865271,0.002120554,3.20E-05,248.2384001,0.001966482,2.48E-05,796.3705073,0.001819418,41.46844013,7544.643958,8250.586554,1.24246E+13,20692.65314,52919.58416,7.96896E+13,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
108262,183.9630712,74.29915422,242.6338692,294.5603547,74.87261932,713.3401295,840.9111051,76.02761279,1659.21314,7852.748711,74.94385027,727.7359925,41117.85122,74.46047981,322.5606961,183.9630712,74.29915422,242.6338692,294.5603547,74.87261932,713.3401295,840.9111051,76.02761279,1659.21314,7852.748711,74.94385027,727.7359925,41117.85122,74.46047981,322.5606961,183.8322581,74,0,95.26804291,7.28E-12,-2.47E-28,0,294.0388434,74,1.16E-05,95.26804291,1.36E-10,-1.63E-24,-9.30E-14,837.6868463,73.99998978,0.0119619,95.26803497,0.000143087,-5.82E-19,-1.61E-11,7825.305844,73.99878026,0.130670804,95.26709547,0.017074859,3.05E-16,3.94E-10,40989.26419,73.99842113,0.148666325,95.26681652,0.022101676,3.08E-16,2.87E-10,183.8322581,0.001594501,1.23E-05,294.0388434,0.001654592,1.61E-05,837.6868463,0.001731539,2.42E-05,7825.305844,73.18968944,1.10215E+11,40989.26419,16716.45532,2.51733E+13,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1,74,0,95.26804291,0,0,0,1.02065632,74,9.54E-07,95.26804291,9.09E-13,0,0,2.142105238,74,9.54E-07,95.26804291,9.09E-13,0,0,0
70577,150.7871109,74.0165753,0.397532432,261.059733,74.02637167,0.632238626,822.7465615,74.04235464,5.631415758,7350.556164,74.60457955,441.8604295,18852.26903,74.5845257,420.3505841,150.7871109,74.0165753,0.397532432,261.059733,74.02637167,0.632238626,822.7465615,74.04235464,5.631415758,7350.556164,74.60457955,441.8604295,18852.26903,74.5845257,420.3505841,150.6829717,74,1.91E-06,95.26804291,8.54E-12,-2.77E-27,-5.22E-16,260.772869,74,6.27E-05,95.26804291,3.93E-09,-1.85E-23,-1.65E-13,821.4158553,73.99997039,0.020361849,95.26801991,0.000414605,-2.57E-18,-5.00E-11,7323.987237,73.9986833,0.135764758,95.26702016,0.01843207,-5.41E-18,-1.36E-11,18785.52444,73.99814341,0.161210314,95.2666008,0.025988765,-8.66E-16,-9.52E-10,150.6829717,0.001954369,1.95E-05,260.772869,0.001865019,1.69E-05,821.4158553,0.001763339,871.1172864,7323.987237,11559.96909,1.74082E+13,18785.52444,60112.8537,9.05212E+13,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,1,74,0,74,0,0,0,0
